dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_src_dport_ltm,ct_dst_sport_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,is_sm_ips_ports,attack_cat,label
0.895857,tcp,smtp,FIN,20,20,3346,1932,43.533733,28388.46,16395.475,7,8,47.150368,43.926315,2245.281,51.494274,255,2359537163,847306770,255,0.046623,0.016781,0.029842,167,97,0,0,1,1,0,0,0,0,Normal,0
0.001666,udp,-,CON,4,4,520,304,4201.6807,1872749.1,1094837.9,0,0,0.419333,0.214,0.585956,0.295574,0,0,0,0,0.0,0.0,0.0,130,76,0,0,1,1,0,0,0,0,Normal,0
2.584773,tcp,http,FIN,10,12,820,7286,8.124504,2284.1465,20671.834,2,3,287.197,225.61536,20050.184,21370.752,255,560085933,3811633545,255,0.204552,0.10164,0.102912,82,607,1,3147,1,1,0,0,1,0,Exploits,1
0.001146,udp,dns,CON,2,2,146,178,2617.801,509598.6,621291.44,0,0,0.009,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,2,0,0,0,0,Normal,0
2.727392,tcp,-,FIN,16,18,1540,1644,12.099471,4235.5483,4555.2676,4,4,181.8052,160.4066,12668.373,300.43265,255,3774105414,3371795570,255,0.000598,0.000477,0.000121,96,91,0,0,12,1,0,0,0,0,Normal,0
1.964015,tcp,http,FIN,14,18,1684,10168,15.783993,6370.6235,39119.863,3,5,151.05238,115.47782,12150.712,10634.144,255,2684164359,625551302,255,0.001012,0.000889,0.000123,120,565,1,3924,2,1,0,0,1,0,Normal,0
0.001106,udp,dns,CON,2,2,132,164,2712.4773,477396.0,593128.4,0,0,0.034,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,2,1,0,0,0,0,Normal,0
7e-06,unas,-,INT,2,0,200,0,142857.14,114285710.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,4,0,0,0,0,Backdoor,1
3e-06,ipcv,-,INT,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Backdoor,1
9e-06,udp,-,INT,2,0,104,0,111111.11,46222220.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,2,1,0,0,0,0,Fuzzers,1
5e-06,smp,-,INT,2,0,200,0,200000.0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,Backdoor,1
0.304853,tcp,-,FIN,12,6,4142,268,55.764584,99641.47,5878.243,3,1,25.948818,53.6688,1471.6492,80.40485,255,137150292,2604092885,255,0.097761,0.036508,0.061253,345,45,0,0,1,1,0,0,0,0,Normal,0
10.556132,tcp,ssh,FIN,108,114,9504,12298,20.935698,7135.947,9238.99,26,31,99.58152,94.245514,19271.8,0.0,255,4237386958,2092322886,255,0.000766,0.000625,0.000141,88,108,0,0,1,1,0,0,0,0,Normal,0
0.451235,tcp,-,FIN,10,6,756,268,33.242104,12073.531,3971.3232,2,1,47.045444,74.2916,2529.9998,118.36021,255,3670199525,3746122109,255,0.160483,0.079768,0.080715,76,45,0,0,1,1,0,0,0,0,Fuzzers,1
0.000991,udp,dns,CON,2,2,146,178,3027.2454,589303.75,718466.2,0,0,0.01,0.005,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,1,0,0,0,0,Normal,0
0.930821,tcp,-,FIN,14,12,774,642,26.85801,6179.491,5062.1978,4,3,71.53077,77.197365,4562.79,114.93973,255,296635686,95730418,255,0.128582,0.081641,0.046941,55,54,0,0,3,1,0,0,0,0,Fuzzers,1
25.852339,tcp,http,FIN,8,10,1052,824,0.657581,285.00323,229.61172,2,2,3693.1296,2872.421,306210.0,8103.472,255,589420708,590571429,255,0.000687,0.000544,0.000143,132,82,1,83,8,1,0,0,1,0,Normal,0
2.618074,tcp,-,FIN,16,18,1540,1644,12.604686,4412.404,4745.473,4,4,186.97043,160.99294,11639.854,327.08603,255,2329908132,3289231831,255,0.043003,0.042186,0.000817,96,91,0,0,21,1,0,0,0,0,Normal,0
0.118535,tcp,-,FIN,16,18,1540,1644,278.3988,97456.45,104812.93,4,4,7.879333,6.920529,611.253,16.389017,255,2126974036,3083915855,255,0.001005,0.000885,0.00012,96,91,0,0,2,1,0,0,0,0,Normal,0
1.216604,tcp,-,FIN,16,18,1540,1644,27.124685,9495.283,10212.033,4,4,81.0862,74.59,5833.0967,185.42252,255,3266486069,1342445366,255,0.024008,0.023162,0.000846,96,91,0,0,14,1,0,0,0,0,Normal,0
0.865115,tcp,-,FIN,38,40,2438,18508,89.00551,21953.15,166877.23,7,13,24.022165,22.169743,1406.1467,1358.9363,255,1062067481,3218335727,255,0.000635,0.000491,0.000144,64,463,0,0,1,1,0,0,0,0,Normal,0
1.152917,tcp,-,FIN,16,18,1540,1644,28.623049,10019.802,10776.145,4,4,82.32864,67.16112,5502.124,144.57838,255,469437034,3492647817,255,0.012023,0.011177,0.000846,96,91,0,0,15,1,0,0,0,0,Normal,0
1e-06,unas,-,INT,2,0,200,0,1000000.0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,Backdoor,1
0.004601,udp,-,CON,4,4,568,312,1521.4084,740708.56,406868.1,0,0,1.186333,1.021,1.669245,1.434719,0,0,0,0,0.0,0.0,0.0,142,78,0,0,1,1,0,0,0,0,Normal,0
1.329375,tcp,ftp,FIN,22,22,1182,1626,32.346027,6794.17,9345.745,7,9,63.303574,62.44776,3570.2385,3289.5427,255,2186181625,859813610,255,0.032471,0.017267,0.015204,54,74,0,0,1,1,1,1,0,0,Exploits,1
5.063952,tcp,http,FIN,8,10,1052,824,3.357062,1454.9901,1172.207,2,2,723.2404,562.5983,57620.395,1536.4751,255,2329905111,185629738,255,0.000701,0.000563,0.000138,132,82,1,83,6,1,0,0,1,0,Normal,0
1.012849,tcp,http,FIN,14,18,1684,10168,30.606735,12353.273,75857.31,3,5,77.88461,59.551823,8770.349,7684.2373,255,1807100219,3957706501,255,0.000586,0.000464,0.000122,120,565,1,3924,2,2,0,0,4,0,Normal,0
8e-06,unas,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Backdoor,1
8e-06,udp,-,INT,2,0,104,0,125000.0,52000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,2,1,0,0,0,0,Fuzzers,1
0.526311,tcp,-,FIN,16,18,1540,1644,62.700573,21949.0,23605.816,4,4,35.06533,30.714413,2163.357,62.680073,255,629550806,2861943413,255,0.004297,0.004165,0.000132,96,91,0,0,10,1,0,0,0,0,Normal,0
0.779948,tcp,ftp,FIN,12,12,824,682,29.489145,7754.3633,6420.941,3,4,70.904366,66.36155,3913.224,101.354324,255,2816770927,1132583297,255,0.100787,0.049215,0.051572,69,57,0,0,1,1,0,0,0,0,Fuzzers,1
1.650427,tcp,-,FIN,16,18,1540,1644,19.994825,6999.401,7527.749,4,4,109.98447,100.99538,7202.2397,164.1797,255,2016917920,3344435324,255,0.035391,0.0345,0.000891,96,91,0,0,8,1,0,0,0,0,Normal,0
9e-06,unas,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Analysis,1
9e-06,unas,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,Analysis,1
4e-06,udp,-,INT,2,0,104,0,250000.0,104000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,1,0,0,0,0,Fuzzers,1
41.07386,tcp,-,FIN,22,24,1920,4312,1.095587,357.01538,804.9889,6,6,1955.8821,1785.7904,208854.08,199572.88,255,1429418192,1429757600,255,0.000835,0.000664,0.000171,87,180,0,0,3,2,0,0,0,0,Normal,0
0.989341,tcp,smtp,FIN,36,22,24835,1772,57.61411,195249.16,13681.834,15,8,28.266886,46.337906,1718.26,51.57703,255,1717978351,3336318753,255,0.069729,0.015132,0.054597,690,81,0,0,1,1,0,0,0,0,Normal,0
0.020677,tcp,-,FIN,16,18,1540,1644,1595.9762,558688.4,600860.9,4,4,1.331067,1.261187,81.90476,2.358459,255,2142070598,4291507886,255,0.000635,0.000495,0.00014,96,91,0,0,6,1,0,0,0,0,Normal,0
0.728252,tcp,-,FIN,10,6,534,268,20.597265,5283.8853,2460.6868,2,1,80.916885,122.462204,5333.8022,231.8018,255,1735938977,4242381139,255,0.134571,0.079982,0.054589,53,45,0,0,2,1,0,0,0,0,Normal,0
0.748205,tcp,-,FIN,12,8,1058,776,25.39411,10371.489,7260.0425,3,2,64.07555,90.61729,3369.203,128.58331,255,735564604,2766179917,255,0.172638,0.113879,0.058759,88,97,0,0,2,1,0,0,0,0,Fuzzers,1
4e-06,udp,-,INT,2,0,104,0,250000.0,104000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,7,1,0,0,0,0,Fuzzers,1
0.001664,udp,-,CON,4,4,528,304,4206.731,1903846.1,1096153.9,0,0,0.439,0.195333,0.613061,0.269887,0,0,0,0,0.0,0.0,0.0,132,76,0,0,1,1,0,0,0,0,Normal,0
30.121977,ospf,-,INT,42,0,2184,0,1.361132,566.2311,0.0,0,0,734.68243,0.0,861.5938,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,1,0,0,0,0,Fuzzers,1
14.650163,tcp,http,FIN,8,10,1052,824,1.160397,502.92957,405.18323,2,2,2092.694,1831.1986,174350.77,4837.6714,255,746969257,748041783,255,0.000707,0.000562,0.000145,132,82,1,83,6,1,0,0,1,0,Normal,0
0.154073,tcp,-,FIN,30,42,2302,34406,460.82053,115581.58,1743952.5,5,15,5.4915,3.725732,357.17233,266.67987,255,3734938193,3756675004,255,0.00143,0.001313,0.000117,77,819,0,0,3,1,0,0,0,0,Normal,0
2.273639,tcp,-,FIN,16,18,1540,1644,14.514178,5080.842,5464.368,4,4,162.38065,132.61464,10850.082,290.95023,255,806973152,3155445869,255,0.019975,0.019189,0.000786,96,91,0,0,9,1,0,0,0,0,Normal,0
9.402727,tcp,-,FIN,66,66,3910,51808,13.932128,3276.4963,43412.086,7,26,146.91241,144.64896,12150.599,12054.232,255,3979129409,3979414137,255,0.000665,0.000535,0.00013,59,785,0,0,1,1,0,0,0,0,Normal,0
1e-05,udp,-,INT,2,0,664,0,100000.0,265600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,332,0,0,0,1,1,0,0,0,0,Fuzzers,1
0.666553,tcp,-,FIN,12,10,1106,806,31.505371,12170.074,8713.485,3,2,60.595726,68.237,3556.4136,128.47011,255,1138285093,61723448,255,0.075912,0.051846,0.024066,92,81,0,0,1,1,0,0,0,0,Fuzzers,1
16.039806,tcp,http,FIN,8,10,1052,824,1.059863,459.35718,370.07928,2,2,2291.2307,1782.1368,189836.34,4992.6484,255,4264041157,2115695349,255,0.000743,0.000571,0.000172,132,82,1,83,8,1,0,0,1,0,Normal,0
0.019356,tcp,-,FIN,16,18,1540,1644,1704.8978,596817.56,641868.2,4,4,1.2712,1.181875,80.3844,2.215837,255,499621856,2651952092,255,0.000556,0.000443,0.000113,96,91,0,0,2,1,0,0,0,0,Normal,0
0.78126,tcp,-,FIN,14,10,774,556,29.439623,7362.466,5130.1743,4,3,59.021,77.382,2951.6794,107.65841,255,2341789952,1977495320,255,0.149846,0.084818,0.065028,55,56,0,0,2,1,0,0,0,0,Fuzzers,1
2.013725,tcp,-,FIN,40,42,2558,23162,40.22396,9911.979,89827.555,7,14,51.624256,49.089657,3608.261,3514.3745,255,3302420313,181454329,255,0.001159,0.001046,0.000113,64,551,0,0,1,1,0,0,0,0,Normal,0
9e-06,udp,-,INT,2,0,352,0,111111.11,156444430.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,176,0,0,0,1,1,0,0,0,0,Shellcode,1
2.363331,tcp,-,FIN,30,42,2302,34406,30.042341,7535.127,113693.76,5,15,81.48262,56.502926,5472.838,5244.799,255,3291527861,1095232046,255,0.16005,0.103213,0.056837,77,819,0,0,8,1,0,0,0,0,Normal,0
4e-06,udp,-,INT,2,0,2624,0,250000.0,2624000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1312,0,0,0,1,1,0,0,0,0,Fuzzers,1
1.345172,tcp,-,FIN,16,18,1540,1644,24.532179,8587.749,9235.993,4,4,89.6056,77.74144,4988.016,161.24965,255,3264875932,1095246234,255,0.206067,0.101308,0.104759,96,91,0,0,5,1,0,0,0,0,Normal,0
0.778108,tcp,-,FIN,10,6,1282,268,19.27753,11864.677,2303.0222,2,1,80.23278,140.7622,4111.3916,199.48726,255,784427628,3729564754,255,0.131929,0.074296,0.057633,128,45,0,0,2,2,0,0,0,0,Fuzzers,1
0.596136,sctp,-,CON,4,2,536,440,8.387348,5394.742,2952.3467,0,0,198.712,0.008,281.0092,0.0,0,0,0,0,0.0,0.0,0.0,134,220,0,0,1,1,0,0,0,0,Backdoor,1
1.170537,tcp,-,FIN,10,8,588,354,14.523249,3622.269,2118.6858,2,1,129.95,156.99185,8412.982,227.65686,255,463996449,1040907951,255,0.167197,0.071593,0.095604,59,44,0,0,1,1,0,0,0,0,Fuzzers,1
23.243399,tcp,-,FIN,16,18,1272,2572,1.419758,410.6112,836.3665,4,4,1549.4795,1367.2225,131594.5,3666.108,255,4212352763,2067293072,255,0.000733,0.000603,0.00013,80,143,0,0,1,1,0,0,0,0,Normal,0
20.419357,tcp,http,FIN,14,18,1684,10168,1.518167,612.7519,3762.704,3,5,1570.6948,1201.1069,114641.305,100333.01,255,3804871877,3805897626,255,0.000677,0.000533,0.000144,120,565,1,3924,3,1,0,0,1,0,Normal,0
0.679395,tcp,http,FIN,10,10,818,1206,27.966057,8678.31,12787.848,2,2,75.488335,69.029106,5272.5073,115.4658,255,3744970439,1693560598,255,0.112935,0.040634,0.072301,82,121,1,158,2,1,0,0,1,0,Analysis,1
3e-06,udp,-,INT,2,0,104,0,333333.3,138666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,3,1,0,0,0,0,Fuzzers,1
5e-06,ipv6-opts,-,INT,2,0,200,0,200000.0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Backdoor,1
0.507784,tcp,-,FIN,10,6,534,268,29.54012,7578.0254,3529.0596,2,1,54.00111,93.2816,3505.146,160.93098,255,1822354941,470095828,255,0.103305,0.041368,0.061937,53,45,0,0,1,1,0,0,0,0,Fuzzers,1
3.884824,tcp,-,FIN,16,18,1540,1644,8.494593,2973.6226,3198.0857,4,4,277.46365,228.4554,17620.588,519.94507,255,3444874925,1161543767,255,0.001213,0.001079,0.000134,96,91,0,0,9,1,0,0,0,0,Normal,0
1.055514,tcp,http,FIN,10,8,810,1248,16.105898,5525.2705,8276.536,2,2,131.93924,144.28128,7258.005,293.3237,255,182977066,205375427,255,0.149925,0.044812,0.105113,81,156,1,221,1,1,0,0,1,0,Analysis,1
6.473834,tcp,http,FIN,8,10,1052,824,2.625955,1138.12,916.9219,2,2,924.6801,719.2493,74191.99,1987.7229,255,3637388791,1493094831,255,0.000757,0.000587,0.00017,132,82,1,83,5,1,0,0,1,0,Normal,0
1.430607,tcp,-,FIN,16,18,1540,1644,23.067133,8074.8945,8684.426,4,4,102.16436,89.334,7790.522,194.13277,255,2424873227,1117698724,255,0.001968,0.001254,0.000714,96,91,0,0,6,1,0,0,0,0,Normal,0
7.676308,tcp,-,FIN,40,42,2558,23162,10.551947,2600.2083,23564.453,7,14,196.81728,187.19524,11679.041,11391.278,255,3779839660,1430683452,255,0.001439,0.001297,0.000142,64,551,0,0,1,1,0,0,0,0,Normal,0
8e-06,unas,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,6,0,0,0,0,Analysis,1
1.073097,tcp,-,FIN,16,18,1540,1644,30.752113,10765.104,11577.705,4,4,82.46277,63.05794,5926.093,136.31667,255,1204524099,1012206775,255,0.001283,0.001111,0.000172,96,91,0,0,15,1,0,0,0,0,Normal,0
0.023688,tcp,-,FIN,16,18,1540,1644,1393.1105,487673.1,524485.0,4,4,1.558,1.367,91.33466,2.683582,255,594587476,599102792,255,0.000565,0.000445,0.00012,96,91,0,0,4,1,0,0,0,0,Normal,0
1.442145,tcp,-,FIN,16,18,1540,1644,22.882582,8010.29,8614.945,4,4,89.19946,79.52382,6129.439,156.81412,255,2101941525,3221431113,255,0.15802,0.090239,0.067781,96,91,0,0,10,1,0,0,0,0,Normal,0
3e-06,idpr-cmtp,-,INT,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,1,1,0,0,0,0,Backdoor,1
1.983308,tcp,-,FIN,16,18,1540,1644,16.638868,5824.6123,6264.2817,4,4,132.19926,104.776115,8570.665,266.86044,255,1757037806,73360356,255,0.203022,0.202113,0.000909,96,91,0,0,2,1,0,0,0,0,Normal,0
22.079296,tcp,-,FIN,66,66,3910,51808,5.93316,1395.3344,18487.545,7,26,356.11264,350.45453,0.0,2251.944,255,854451830,3000186966,255,0.000793,0.000648,0.000145,59,785,0,0,1,1,0,0,0,0,Normal,0
9e-06,pri-enc,-,INT,2,0,200,0,111111.11,88888890.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Exploits,1
0.019456,tcp,-,FIN,16,18,1540,1644,1696.1349,593750.0,638569.1,4,4,1.275133,1.117235,81.75351,2.107392,255,2649203554,507061497,255,0.000572,0.000459,0.000113,96,91,0,0,2,1,0,0,0,0,Normal,0
5.479779,tcp,ftp,FIN,24,22,1288,1674,8.21201,1802.9926,2332.941,7,9,238.25127,254.20753,14989.043,537.5837,255,1177469269,645150204,255,0.182585,0.100178,0.082407,54,76,0,0,1,1,1,1,0,0,Exploits,1
0.274605,tcp,http,FIN,10,6,1228,268,54.623913,32220.826,6525.737,2,1,27.216333,44.842197,1456.626,63.563766,255,621256643,3708416778,255,0.100635,0.050384,0.050251,123,45,1,0,1,1,0,0,1,0,Normal,0
3.148105,tcp,-,FIN,16,18,1540,1644,10.482497,3669.5093,3946.5012,4,4,209.823,185.153,16710.686,465.1409,255,2807326679,3693884388,255,0.001049,0.000503,0.000546,96,91,0,0,10,1,0,0,0,0,Normal,0
56.709965,ospf,-,INT,66,0,7128,0,1.146183,990.3021,0.0,0,0,872.4609,0.0,1090.8136,0.0,0,0,0,0,0.0,0.0,0.0,108,0,0,0,1,1,0,0,0,0,Exploits,1
3e-06,gre,-,INT,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Backdoor,1
1.531111,tcp,-,FIN,16,18,1540,1644,21.552977,7544.848,8114.369,4,4,109.28607,98.8688,6838.8726,181.6821,255,2114465671,1321446812,255,0.048995,0.048077,0.000918,96,91,0,0,13,1,0,0,0,0,Normal,0
0.426554,tcp,http,FIN,10,12,878,9164,49.23175,14835.168,157560.36,2,4,47.303555,33.828457,2415.705,2302.065,255,4210905103,946881661,255,0.09072,0.054436,0.036284,88,764,1,4074,1,1,0,0,1,0,Exploits,1
40.088387,tcp,-,FIN,66,66,3910,51808,3.267779,768.5019,10182.301,7,26,616.7396,626.3667,112584.625,3540.8533,255,996911817,3142679372,255,0.001086,0.000898,0.000188,59,785,0,0,1,1,0,0,0,0,Normal,0
1.2e-05,udp,-,INT,2,0,2982,0,83333.33,993999940.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1491,0,0,0,1,1,0,0,0,0,Fuzzers,1
1.715185,tcp,-,FIN,16,18,1540,1644,19.239906,6735.1333,7243.533,4,4,114.325264,96.561935,7995.954,199.70268,255,3291530427,1289645430,255,0.074499,0.073629,0.00087,96,91,0,0,9,1,0,0,0,0,Normal,0
0.735093,tcp,-,FIN,10,8,522,354,23.126326,5114.999,3373.723,2,1,78.51256,95.84457,5907.2944,139.8466,255,791360715,2657847107,255,0.114628,0.064172,0.050456,52,44,0,0,1,1,0,0,0,0,Fuzzers,1
0.022305,tcp,-,FIN,16,18,1540,1644,1479.4889,517910.78,557005.1,4,4,1.466333,1.284177,91.06662,2.50151,255,3352492213,3362200743,255,0.00058,0.00047,0.00011,96,91,0,0,12,1,0,0,0,0,Normal,0
0.001001,udp,dns,CON,2,2,146,178,2997.003,583416.56,711288.7,0,0,0.006,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,1,0,0,0,0,Normal,0
1.666677,tcp,-,FIN,16,18,1540,1644,19.799877,6931.157,7454.354,4,4,118.964,95.43444,8899.048,175.76347,255,4127324411,3221426937,255,0.207522,0.139722,0.0678,96,91,0,0,6,1,0,0,0,0,Normal,0
2e-06,udp,-,INT,2,0,2024,0,500000.0,4048000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1012,0,0,0,4,1,0,0,0,0,Fuzzers,1
0.906294,tcp,-,FIN,12,10,1066,826,23.17129,8632.96,6567.4053,3,2,79.565,90.80356,5331.9697,135.02081,255,1592559903,1010084587,255,0.156634,0.089057,0.067577,89,83,0,0,1,1,0,0,0,0,Fuzzers,1
2.974059,tcp,-,FIN,30,42,2302,34406,23.873096,5987.776,90346.555,5,15,114.36846,71.89907,8585.671,6474.641,255,4102292416,3315631768,255,0.02701,0.026196,0.000814,77,819,0,0,13,1,0,0,0,0,Normal,0
0.942812,tcp,-,FIN,60,14,68185,612,77.42795,568927.8,4828.11,27,1,15.51639,64.81708,1584.2809,88.426506,255,3436920381,306350274,255,0.185524,0.100182,0.085342,1136,44,1,0,1,1,0,0,1,0,Fuzzers,1
3e-06,udp,-,INT,2,0,168,0,333333.3,224000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,1,0,0,0,0,Reconnaissance,1
2.054385,tcp,-,FIN,28,42,2198,34406,33.586697,8255.512,130791.45,5,15,76.07437,50.07934,4970.7456,3620.3137,255,3354102162,984242478,255,0.001995,0.001131,0.000864,79,819,0,0,6,1,0,0,0,0,Normal,0
3e-06,unas,-,INT,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,3,0,0,0,0,Analysis,1
0.001746,udp,-,CON,4,4,528,304,4009.1638,1814433.0,1044673.5,0,0,0.451,0.218,0.630739,0.30194,0,0,0,0,0.0,0.0,0.0,132,76,0,0,1,1,0,0,0,0,Normal,0
1e-05,udp,-,INT,2,0,606,0,100000.0,242400000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,303,0,0,0,8,1,0,0,0,0,Normal,0
0.019813,tcp,-,FIN,16,18,1540,1644,1665.5731,583051.56,627063.06,4,4,1.299533,1.139765,84.55612,1.902841,255,2069551614,4226401867,255,0.000548,0.000434,0.000114,96,91,0,0,11,2,0,0,0,0,Normal,0
0.024981,tcp,-,FIN,16,18,1540,1644,1321.004,462431.47,497338.0,4,4,1.6444,1.441647,98.83545,2.66495,255,4034941102,1893885540,255,0.000598,0.000472,0.000126,96,91,0,0,3,1,0,0,0,0,Normal,0
8e-06,sctp,-,INT,2,0,200,0,125000.0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Backdoor,1
0.712135,tcp,-,FIN,30,42,2302,34406,99.700195,25006.494,377310.47,5,15,24.545034,17.334341,1800.619,1592.6406,255,2779132409,681222714,255,0.001557,0.001424,0.000133,77,819,0,0,10,1,0,0,0,0,Normal,0
0.307031,tcp,-,FIN,10,8,538,452,55.369,12637.16,10318.176,2,2,31.763111,41.102,1734.4226,52.95451,255,164460045,1427244157,255,0.071316,0.019305,0.052011,54,57,0,0,1,1,0,0,0,0,Normal,0
0.232816,tcp,-,FIN,10,6,520,268,64.428566,16081.369,7697.0654,2,1,24.365,37.95,1388.9252,62.67182,255,3421550673,2671238035,255,0.103949,0.043058,0.060891,52,45,0,0,3,1,0,0,0,0,Fuzzers,1
16.495165,udp,-,INT,4,0,460,0,0.181871,167.32176,0.0,0,0,5498.3887,0.0,7775.884,0.0,0,0,0,0,0.0,0.0,0.0,115,0,0,0,1,1,0,0,0,0,Fuzzers,1
0.872159,tcp,-,FIN,16,18,1540,1644,37.837135,13245.291,14245.109,4,4,58.07173,51.238,3705.4229,90.75651,255,589426355,3264351741,255,0.00123,0.001107,0.000123,96,91,0,0,15,1,0,0,0,0,Normal,0
52.422104,tcp,-,FIN,20,12,2438,536,0.591354,353.5913,75.08283,6,1,2755.763,4763.7964,375314.4,14883.168,255,4084533035,829132970,255,0.072885,0.02034,0.052545,122,45,0,0,2,2,0,0,0,0,Fuzzers,1
1.678278,tcp,-,FIN,40,42,2558,23162,48.263756,11893.144,107781.91,7,14,43.02487,40.92183,0.0,3116.6362,255,2859001474,3413182893,255,0.000597,0.00048,0.000117,64,551,0,0,1,1,0,0,0,0,Normal,0
3e-06,gmtp,-,INT,2,0,200,0,333333.3,266666660.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,0,0,0,0,Backdoor,1
0.40397,tcp,-,FIN,10,6,588,268,37.13147,10495.829,4435.973,2,1,44.885555,54.203,2273.635,90.86283,255,3110862500,2385756241,255,0.163806,0.078453,0.085353,59,45,0,0,2,1,0,0,0,0,Fuzzers,1
3.840374,tcp,-,FIN,16,18,1540,1644,8.592913,3008.0403,3235.1016,4,4,256.003,238.32237,14877.657,532.8398,255,3599845989,3328217094,255,0.027986,0.027215,0.000771,96,91,0,0,8,1,0,0,0,0,Normal,0
0.519983,tcp,http,FIN,12,24,866,22896,67.30989,12215.784,337580.28,2,9,47.271183,20.692217,3325.2466,2548.419,255,4070831055,76491978,255,0.095227,0.026626,0.068601,72,954,1,10721,1,1,0,0,1,0,Normal,0
0.7111,tcp,-,FIN,16,18,1540,1644,46.406975,16245.254,17471.523,4,4,47.344334,46.4416,2601.033,94.97378,255,1274464156,3154419684,255,0.157955,0.014468,0.143487,96,91,0,0,14,1,0,0,0,0,Normal,0
1.998408,tcp,-,FIN,16,18,1540,1644,16.513145,5780.6016,6216.9487,4,4,133.19594,117.52682,9686.379,233.10744,255,2574104775,1083120881,255,0.001579,0.000449,0.00113,96,91,0,0,4,1,0,0,0,0,Normal,0
0.001034,udp,dns,CON,2,2,130,162,2901.354,502901.38,626692.5,0,0,0.008,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,3,1,0,0,0,0,Normal,0
